,id,state_change_user_id,state_change_date,state,accountable_id,date,value
38,39,3,2022-10-25 20:09:30.907535+00:00,1,A6N-13N-62-S211^2017-03-08,2021-03-08,467000
39,40,3,2022-10-25 20:09:30.907550+00:00,1,A6N-13N-62-S211^2017-03-08,2022-03-08,478000
40,41,3,2022-10-25 20:09:30.907566+00:00,1,A6N-13N-62-S212^2011-09-01,2021-09-01,467000
41,42,3,2022-10-25 20:09:30.907581+00:00,1,A6N-13N-62-S212^2011-09-01,2022-09-01,650000
42,43,3,2022-10-25 20:09:30.907597+00:00,1,A6N-13N-62-S214^2018-10-01,2021-10-01,467000
43,44,1,2022-10-25 20:09:30.907633+00:00,1,A6N-13N-62-S214^2018-10-01,2022-10-01,493000
44,45,3,2022-10-25 20:09:30.907654+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
45,46,3,2022-10-25 20:09:30.907671+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
46,47,3,2022-10-25 20:09:30.907687+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
47,48,3,2022-10-25 20:09:30.907704+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
48,49,3,2022-10-25 20:09:30.907720+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
49,50,3,2022-10-25 20:09:30.907737+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
50,51,3,2022-10-25 20:09:30.907753+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
51,52,3,2022-10-25 20:09:30.907769+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
52,53,3,2022-10-25 20:09:30.907784+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
53,54,3,2022-10-25 20:09:30.907800+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
54,55,3,2022-10-25 20:09:30.907816+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
55,56,3,2022-10-25 20:09:30.907831+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
56,57,3,2022-10-25 20:09:30.907847+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
57,58,3,2022-10-25 20:09:30.907863+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
58,59,3,2022-10-25 20:09:30.907878+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
59,60,3,2022-10-25 20:09:30.907894+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
60,61,3,2022-10-25 20:09:30.907909+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
61,62,3,2022-10-25 20:09:30.907924+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
62,63,3,2022-10-25 20:09:30.907940+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
63,64,3,2022-10-25 20:09:30.907955+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
64,65,3,2022-10-25 20:09:30.907971+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
65,66,3,2022-10-25 20:09:30.907987+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
66,67,3,2022-10-25 20:09:30.908002+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
67,68,3,2022-10-25 20:09:30.908017+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
68,69,3,2022-10-25 20:09:30.908033+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
69,70,3,2022-10-25 20:09:30.908048+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
70,71,3,2022-10-25 20:09:30.908064+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
71,72,3,2022-10-25 20:09:30.908080+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
72,73,3,2022-10-25 20:09:30.908096+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
73,74,3,2022-10-25 20:09:30.908111+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
74,75,3,2022-10-25 20:09:30.908127+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
75,76,3,2022-10-25 20:09:30.908142+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
76,77,3,2022-10-25 20:09:30.908158+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
77,78,3,2022-10-25 20:09:30.908174+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
78,79,3,2022-10-25 20:09:30.908190+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
79,80,3,2022-10-25 20:09:30.908205+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
80,81,3,2022-10-25 20:09:30.908221+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
81,82,3,2022-10-25 20:09:30.908236+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
82,83,3,2022-10-25 20:09:30.908251+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
83,84,1,2022-10-25 20:09:30.908267+00:00,1,A6N-13N-62-S301^2022-10-01,2022-10-01,890000
84,85,1,2022-10-25 20:09:30.908282+00:00,1,A6N-13N-62-S202^2022-10-01,2022-10-01,700000
85,86,1,2022-10-25 20:09:30.908299+00:00,1,K1-17-57^2001-09-01,2001-09-01,550000
86,87,1,2022-10-25 20:09:30.908314+00:00,1,K1-17-57^2001-09-01,2021-09-01,2450000
87,88,1,2022-10-25 20:09:30.908330+00:00,1,K1-17-57^2001-09-01,2022-09-01,2730000
88,89,1,2022-10-25 20:09:30.908345+00:00,1,K1-17-53^2017-06-01,2017-06-01,1574100
89,90,1,2022-10-25 20:09:30.908361+00:00,1,K1-17-53^2017-06-01,2021-06-01,1785000
90,91,1,2022-10-25 20:09:30.908376+00:00,1,K1-17-53^2017-06-01,2022-06-01,1930000
91,92,1,2022-10-25 20:09:30.908391+00:00,1,C18-1N-39^2022-03-01,2022-03-01,1000000
92,93,1,2022-10-25 20:09:30.908407+00:00,1,K1-17-43^2017-07-15,2017-07-15,1600000
93,94,1,2022-10-25 20:09:30.908423+00:00,1,K1-17-43^2017-07-15,2021-07-15,1717000
94,95,1,2022-10-25 20:09:30.908438+00:00,1,K1-17-43^2017-07-15,2022-07-15,1917000
95,96,1,2022-10-25 20:09:30.908454+00:00,1,K1-17-47^2021-10-01,2021-10-01,1650000
96,97,1,2022-10-25 20:09:30.908469+00:00,1,K1-17-47^2021-10-01,2022-04-01,1800000
97,98,1,2022-10-25 20:09:30.908485+00:00,1,K1-17-47^2021-10-01,2022-10-01,1930000
98,99,1,2022-10-25 20:09:30.908500+00:00,1,C18-1N-33^2021-10-01,2021-10-01,950000
99,100,1,2022-10-25 20:09:30.908516+00:00,1,C18-1N-33^2021-10-01,2021-12-01,19000
100,101,1,2022-10-25 20:09:30.908551+00:00,1,C18-1N-33^2021-10-01,2022-01-01,950000
101,102,1,2022-10-25 20:09:30.908569+00:00,1,C18-1N-33^2021-10-01,2022-10-01,1150000
102,103,1,2022-10-25 20:09:30.908587+00:00,1,C18-1N-41^2021-02-01,2021-02-01,2500000
103,104,1,2022-10-25 20:09:30.908625+00:00,1,C18-1N-41^2021-02-01,2021-08-01,2700000
104,105,1,2022-10-26 16:10:10.812273+00:00,1,C18-1N-41^2021-02-01,2022-02-01,2900000
105,106,1,2022-10-26 16:14:27.513116+00:00,1,K1-17-37^2012-02-01,2012-02-01,800000
106,107,1,2022-10-26 16:15:41.335812+00:00,1,K1-17-37^2012-02-01,2021-02-01,1440000
107,108,1,2022-10-26 16:15:41.335812+00:00,1,K1-17-37^2012-02-01,2022-02-01,1520000
108,109,1,2022-10-26 16:15:41.335812+00:00,1,A6N-13N-62-S311^2021-11-01,2022-11-01,415000
