,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
42,1,2022-10-19 20:58:34.025617+00:00,1,A6N-13N-62-S311^2021-11-01,34,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-10-19 20:58:34.054170+00:00,1,A6N-13N-62-S312^2017-06-01,34,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-10-19 20:58:34.078416+00:00,1,A6N-13N-62-S314^2019-06-01,34,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-10-19 20:58:34.097094+00:00,1,A6N-13N-62-S315^2019-08-01,34,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-10-19 20:58:34.115520+00:00,1,A6N-13N-62-S317^2022-06-01,34,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-10-19 20:58:34.134104+00:00,1,A6N-13N-62-S318^2021-08-01,34,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-10-19 20:58:34.152430+00:00,1,A6N-13N-62-S319^2021-08-01,34,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-10-19 20:58:34.175329+00:00,1,A6N-13N-62-S321^1996-08-13,34,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-10-19 20:58:34.203804+00:00,1,A6N-13N-62-S322^2021-01-01,34,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-10-19 20:58:34.223712+00:00,1,A6N-13N-66^2019-04-01,34,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-10-19 20:58:34.240080+00:00,1,A6N-13N-68^1999-02-01,34,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
53,1,2022-10-19 20:58:34.256815+00:00,1,A6N-13N-62-S301^2022-10-01,34,A6N-13N-62-S301^2022-10-01,2022-10-01,2022-09-17,
54,1,2022-10-19 20:58:34.273208+00:00,1,A6N-13N-62-S202^2022-10-01,34,A6N-13N-62-S202^2022-10-01,2022-10-01,2022-09-22,
55,1,2022-10-19 20:58:34.289760+00:00,1,K1-17-57^2001-09-01,34,K1-17-57^2001-09-01,2001-09-01,2021-12-01,
56,1,2022-10-19 20:58:34.306226+00:00,1,K1-17-53^2017-06-01,34,K1-17-53^2017-06-01,2017-06-01,2022-01-01,
57,1,2022-10-19 20:58:34.322831+00:00,1,C18-1N-39^2022-03-01,34,C18-1N-39^2022-03-01,2022-03-01,2022-04-01,
58,1,2022-10-19 20:58:34.340078+00:00,1,K1-17-43^2017-07-15,34,K1-17-43^2017-07-15,2017-07-15,2022-01-15,
59,1,2022-10-19 20:58:34.356504+00:00,1,K1-17-47^2021-10-01,34,K1-17-47^2021-10-01,2021-10-01,2022-01-01,
60,1,2022-10-19 20:58:34.375872+00:00,1,C18-1N-33^2021-10-01,34,C18-1N-33^2021-10-01,2021-10-01,2021-12-01,
61,1,2022-10-19 20:58:34.392325+00:00,1,C18-1N-41^2021-02-01,34,C18-1N-41^2021-02-01,2021-02-01,2022-01-01,
