,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
38,39,1,2022-10-25 18:41:55.623104+00:00,1,A6N-13N-62-S304,760010100020700370004000000004,100.0000
39,40,1,2022-10-25 18:41:55.623122+00:00,1,A6N-13N-62-S305,760010100020700370004000000004,100.0000
40,41,1,2022-10-25 18:41:55.623140+00:00,1,A6N-13N-62-S306,760010100020700370004000000004,100.0000
41,42,1,2022-10-25 18:41:55.623159+00:00,1,A6N-13N-62-S307,760010100020700370004000000004,100.0000
42,43,1,2022-10-25 18:41:55.623177+00:00,1,A6N-13N-62-S308,760010100020700370004000000004,100.0000
43,44,1,2022-10-25 18:41:55.623195+00:00,1,A6N-13N-62-S309,760010100020700370004000000004,100.0000
44,45,1,2022-10-25 18:41:55.623212+00:00,1,A6N-13N-62-S310,760010100020700370004000000004,100.0000
45,46,1,2022-10-25 18:41:55.623230+00:00,1,A6N-13N-62-S311,760010100020700370004000000004,100.0000
46,47,1,2022-10-25 18:41:55.623247+00:00,1,A6N-13N-62-S312,760010100020700370004000000004,100.0000
47,48,1,2022-10-25 18:41:55.623264+00:00,1,A6N-13N-62-S314,760010100020700370004000000004,100.0000
48,49,1,2022-10-25 18:41:55.623282+00:00,1,A6N-13N-62-S315,760010100020700370004000000004,100.0000
49,50,1,2022-10-25 18:41:55.623299+00:00,1,A6N-13N-62-S316,760010100020700370004000000004,100.0000
50,51,1,2022-10-25 18:41:55.623317+00:00,1,A6N-13N-62-S317,760010100020700370004000000004,100.0000
51,52,1,2022-10-25 18:41:55.623335+00:00,1,A6N-13N-62-S318,760010100020700370004000000004,100.0000
52,53,1,2022-10-25 18:41:55.623352+00:00,1,A6N-13N-62-S319,760010100020700370004000000004,100.0000
53,54,1,2022-10-25 18:41:55.623370+00:00,1,A6N-13N-62-S320,760010100020700370004000000004,100.0000
54,55,1,2022-10-25 18:41:55.623387+00:00,1,A6N-13N-62-S321,760010100020700370004000000004,100.0000
55,56,1,2022-10-25 18:41:55.623405+00:00,1,A6N-13N-62-S322,760010100020700370004000000004,100.0000
56,57,1,2022-10-25 18:41:55.623442+00:00,1,A6N-13N-66,760010100020700370004000000004,100.0000
57,58,1,2022-10-25 18:41:55.623467+00:00,1,A6N-13N-68,760010100020700370004000000004,100.0000
58,59,1,2022-10-25 18:41:55.623487+00:00,1,K1-17-37,760010100031300020001000000001,100.0000
59,60,1,2022-10-25 18:41:55.623506+00:00,1,K1-17-43,760010100031300020001000000001,100.0000
60,61,1,2022-10-25 18:41:55.623524+00:00,1,K1-17-47,760010100031300020001000000001,100.0000
61,62,1,2022-10-25 18:41:55.623543+00:00,1,K1-17-53,760010100031300020001000000001,100.0000
62,63,1,2022-10-25 18:41:55.623561+00:00,1,K1-17-57,760010100031300020001000000001,100.0000
63,64,1,2022-10-25 18:41:55.623579+00:00,1,K1-17-65,760010100031300020001000000001,100.0000
64,65,1,2022-10-25 18:41:55.623597+00:00,1,C18-1N-33,760010100031300020001000000001,100.0000
65,66,1,2022-10-25 18:41:55.623615+00:00,1,C18-1N-39,760010100031300020001000000001,100.0000
66,67,1,2022-10-25 18:41:55.623634+00:00,1,C18-1N-41,760010100031300020001000000001,100.0000
67,68,1,2022-10-25 18:41:55.623651+00:00,1,C18-1N-43,760010100031300020001000000001,100.0000
68,69,1,2022-10-25 18:41:55.623669+00:00,1,K1B-30-16,760010100040200230001000000001,100.0000
69,70,1,2022-10-25 18:41:55.623688+00:00,1,K1B-30-34,760010100040200230001000000001,100.0000
70,71,1,2022-10-25 18:41:55.623707+00:00,1,K1B-30-52,760010100040200230001000000001,100.0000
71,72,1,2022-10-25 18:41:55.623725+00:00,1,K1B-30-76,760010100040200230001000000001,100.0000
72,73,1,2022-10-25 18:41:55.623744+00:00,1,K2C-30-3,760010100040200230001000000001,100.0000
73,74,1,2022-10-25 18:41:55.623762+00:00,1,K2C-30-9,760010100040200230001000000001,100.0000
74,75,1,2022-10-25 18:41:55.623780+00:00,1,K2C-30-15-B2,760010100040200230001000000001,97.4900
75,76,1,2022-10-25 18:41:55.623801+00:00,1,K2C-30-15-B2,760010100040200230006000000006,2.5100
76,77,1,2022-10-25 18:41:55.623820+00:00,1,K2C-30-15-B3,760010100040200230001000000001,52.6900
77,78,1,2022-10-25 18:41:55.623840+00:00,1,K2C-30-15-B3,760010100040200230006000000006,47.3100
78,79,1,2022-10-25 18:41:55.623859+00:00,1,K2C-30-27,760010100040200230001000000001,57.8500
79,80,1,2022-10-25 18:41:55.623878+00:00,1,K2C-30-27,760010100040200230006000000006,42.1500
80,81,1,2022-10-25 18:41:55.623897+00:00,1,K2C-30-29,760010100040200230001000000001,100.0000
81,82,1,2022-10-25 18:41:55.623914+00:00,1,K2C-30-51,760010100040200230001000000001,100.0000
82,83,1,2022-10-25 18:41:55.623932+00:00,1,C30-1B-13,760010100040200230001000000001,100.0000
83,84,1,2022-10-25 18:41:55.623950+00:00,1,C30-1B-15-B1,760010100040200230001000000001,100.0000
84,85,1,2022-10-25 18:41:55.623968+00:00,1,C30-1B-15-B2,760010100040200230001000000001,100.0000
85,86,1,2022-10-25 18:41:55.623986+00:00,1,C30-1B-15-B3,760010100040200230001000000001,100.0000
86,87,1,2022-10-25 18:41:55.624004+00:00,1,C30-1B-15-B5,760010100040200230001000000001,100.0000
87,88,1,2022-10-25 18:41:55.624021+00:00,1,C30-1B-27,760010100040200230001000000001,100.0000
88,89,1,2022-10-25 18:41:55.624039+00:00,1,C30-1B-31,760010100040200230001000000001,100.0000
89,90,1,2022-10-25 18:41:55.624057+00:00,1,C31-1B-4,760010100040200230002000000002,100.0000
90,91,1,2022-10-25 18:41:55.624075+00:00,1,C31-1B-24,760010100040200230001000000001,37.7600
91,92,1,2022-10-25 18:41:55.624095+00:00,1,C31-1B-24,760010100040200230002000000002,61.2400
92,93,1,2022-10-25 18:41:55.624114+00:00,1,C31-1B-34,760010100040200230001000000001,32.7900
93,94,1,2022-10-25 18:41:55.624133+00:00,1,C31-1B-34,760010100040200230003000000003,67.2100
94,95,1,2022-10-25 18:41:55.624151+00:00,1,C31-1B-44,760010100040200230001000000001,85.9300
95,96,1,2022-10-25 18:41:55.624170+00:00,1,C31-1B-44,760010100040200230003000000003,12.6900
96,97,1,2022-10-25 18:41:55.624188+00:00,1,C31-1B-44,760010100040200230004000000004,1.3800
97,98,1,2022-10-25 18:41:55.624207+00:00,1,C31-1B-54,760010100040200230004000000004,95.0600
98,99,1,2022-10-25 18:41:55.624225+00:00,1,C31-1B-54,760010100040200230005000000005,4.9400
99,100,1,2022-10-25 18:41:55.624244+00:00,1,C31-1B-64,760010100040200230001000000001,100.0000
100,101,1,2022-10-25 18:41:55.624262+00:00,1,C31-1B-74,760010100040200230001000000001,100.0000
101,102,1,2022-10-25 18:41:55.624279+00:00,1,C31-1B-80,760010100040200230001000000001,100.0000
102,103,1,2022-10-25 18:41:55.624297+00:00,1,K2C-29-36,760010100040100050006000000006,100.0000
103,104,1,2022-10-25 18:41:55.624315+00:00,1,K1-35-29-B9,760010100041700100010000000010,100.0000
104,105,1,2022-10-25 18:41:55.624332+00:00,1,K1-35-29-B11,760010100041700100010000000010,100.0000
